"","ID","nName","nodeDegree","nodeBetweenness"
"loc26-tmc050521",1932,"loc26-tmc050521",2,3.27138962912247
"loc26-tmc051117",1933,"loc26-tmc051117",2,5.08314103660725
"loc26-tmc060201",1934,"loc26-tmc060201",2,0.00357141379423735
"loc26-tmc060512",1935,"loc26-tmc060512",2,21.4048765913207
"loc260-tmc060409",1936,"loc260-tmc060409",2,0.510450849615387
"loc261-tmc060409",1937,"loc261-tmc060409",2,0.637845792885439
"loc262-tmc060409",1938,"loc262-tmc060409",2,0.765153628501973
"loc263-tmc060409",1939,"loc263-tmc060409",2,2.69881287512094
"loc264-tmc060409",1940,"loc264-tmc060409",2,2.74267157866725
"loc265-tmc060409",1941,"loc265-tmc060409",3,2.78653028221355
"loc266-tmc060409",1942,"loc266-tmc060409",2,2.53822991586054
"loc267-tmc060409",1943,"loc267-tmc060409",2,2.58208861940684
"loc268-tmc060409",1944,"loc268-tmc060409",2,2.62594732295315
"loc269-tmc060409",1945,"loc269-tmc060409",3,2.66980602649945
"loc27-tmc020328",1946,"loc27-tmc020328",3,0
"loc27-tmc040123",1947,"loc27-tmc040123",2,0.166854710313699
"loc27-tmc040220",1948,"loc27-tmc040220",2,8.71616602631653
"loc27-tmc040326",1949,"loc27-tmc040326",2,0.00104529184221581
"loc27-tmc040327",1950,"loc27-tmc040327",2,0.131924541252987
"loc27-tmc040425",1951,"loc27-tmc040425",2,0.260669653152567
"loc27-tmc040922",1952,"loc27-tmc040922",2,1.389123172182
"loc27-tmc050223",1953,"loc27-tmc050223",2,0.894116509535348
"loc27-tmc050518",1954,"loc27-tmc050518",2,2.64968052905124
"loc27-tmc050521",1955,"loc27-tmc050521",2,3.31524833266877
"loc27-tmc051117",1956,"loc27-tmc051117",3,5.12699974015356
"loc27-tmc060512",1957,"loc27-tmc060512",2,2.70755267635725
"loc270-tmc060409",1958,"loc270-tmc060409",2,1.23383635825549
"loc271-tmc060409",1959,"loc271-tmc060409",2,1.27769506180179
"loc272-tmc060409",1960,"loc272-tmc060409",2,0.208666384002331
"loc273-tmc060409",1961,"loc273-tmc060409",2,0.252525087548636
"loc274-tmc060409",1962,"loc274-tmc060409",2,0.296383791094941
"loc275-tmc060409 ",1963,"loc275-tmc060409 ",2,1.16586335262695
"loc276-tmc060409 ",1964,"loc276-tmc060409 ",2,1.09508838414359
"loc277-tmc060409 ",1965,"loc277-tmc060409 ",2,1.02422630800671
"loc278-tmc060409 ",1966,"loc278-tmc060409 ",2,0.127656266230606
"loc279-tmc060409 ",1967,"loc279-tmc060409 ",2,0.255225424807694
"loc28-tmc020328",1968,"loc28-tmc020328",1,0
"loc28-tmc040123",1969,"loc28-tmc040123",2,0.210713413860004
"loc28-tmc040220",1970,"loc28-tmc040220",2,1.08144151842577
"loc28-tmc040326",1971,"loc28-tmc040326",2,0.000827522708420849
"loc28-tmc040327",1972,"loc28-tmc040327",2,0.259929238097665
"loc28-tmc040425",1973,"loc28-tmc040425",2,0.38671442779309
"loc28-tmc040922",1974,"loc28-tmc040922",2,1.73576807935681
"loc28-tmc050223",1975,"loc28-tmc050223",2,1.02159856045892
"loc28-tmc050521",1976,"loc28-tmc050521",2,3.35910703621508
"loc28-tmc051117",1977,"loc28-tmc051117",2,0.335408019870998
"loc28-tmc060201",1978,"loc28-tmc060201",2,1.24391181017907
"loc28-tmc060512",1979,"loc28-tmc060512",2,0.431269992567539
"loc280-tmc060409 ",1980,"loc280-tmc060409 ",2,0.382707475731263
"loc281-tmc060409 ",1981,"loc281-tmc060409 ",2,0.510102419001315
"loc282-tmc060409 ",1982,"loc282-tmc060409 ",2,0.000261322960553952
"loc283-tmc060409",1983,"loc283-tmc060409",3,1.63004552028204
"loc284-tmc060409",1984,"loc284-tmc060409",2,0.49995437736647
"loc285-tmc060409",1985,"loc285-tmc060409",2,1.61474360914738
"loc286-tmc060409",1986,"loc286-tmc060409",2,1.65860231269368
"loc287-tmc060409",1987,"loc287-tmc060409",2,1.70246101623999
"loc288-tmc060409",1988,"loc288-tmc060409",2,1.74631971978629
"loc289-tmc060409",1989,"loc289-tmc060409",3,1.87789583042521
"loc29-tmc020328",1990,"loc29-tmc020328",2,0
"loc29-tmc040123",1991,"loc29-tmc040123",2,0.254572117406309
"loc29-tmc040220",1992,"loc29-tmc040220",2,1.12530022197208
"loc29-tmc040327",1993,"loc29-tmc040327",2,0.387846827288824
"loc29-tmc040425",1994,"loc29-tmc040425",2,0.512672094780096
"loc29-tmc040922",1995,"loc29-tmc040922",2,1.77962678290312
"loc29-tmc050223",1996,"loc29-tmc050223",2,1.14899350372897
"loc29-tmc050518",1997,"loc29-tmc050518",3,0.950823591975556
"loc29-tmc050521",1998,"loc29-tmc050521",2,0.41916202872854
"loc29-tmc051117",1999,"loc29-tmc051117",2,0.379266723417303
"loc29-tmc060201",2000,"loc29-tmc060201",2,1.16089821637643
"loc29-tmc060512",2001,"loc29-tmc060512",2,0.475128696113844
"loc290-tmc060409",2002,"loc290-tmc060409",2,0.288573138162828
"loc291-tmc060409",2003,"loc291-tmc060409",2,1.54964515608494
"loc292-tmc060409",2004,"loc292-tmc060409",2,1.59350385963124
"loc293-tmc060409",2005,"loc293-tmc060409",3,3.16463557025062
"loc294-tmc060409",2006,"loc294-tmc060409",2,3.20849427379692
"loc295-tmc060409",2007,"loc295-tmc060409",2,1.03903460910477
"loc296-tmc060409",2008,"loc296-tmc060409",2,1.26632751301769
"loc297-tmc060409",2009,"loc297-tmc060409",2,1.310186216564
"loc298-tmc060409",2010,"loc298-tmc060409",2,1.3540449201103
"loc299-tmc060409",2011,"loc299-tmc060409",2,1.39790362365661
"loc30-tmc040123",2012,"loc30-tmc040123",2,0.222709693243243
"loc30-tmc040220",2013,"loc30-tmc040220",2,1.16915892551838
"loc30-tmc040326",2014,"loc30-tmc040326",2,0.000304876787312944
"loc30-tmc040327",2015,"loc30-tmc040327",3,0.515677308826466
"loc30-tmc040425",2016,"loc30-tmc040425",2,0.638542654113583
"loc30-tmc040922",2017,"loc30-tmc040922",2,0.464131354857199
"loc30-tmc050223",2018,"loc30-tmc050223",2,1.2763013393455
"loc30-tmc050521",2019,"loc30-tmc050521",2,0.463020732274845
"loc30-tmc051117",2020,"loc30-tmc051117",2,0.423125426963608
"loc30-tmc060201",2021,"loc30-tmc060201",2,1.07779751492027
"loc30-tmc060512",2022,"loc30-tmc060512",2,0.127438497096811
"loc300-tmc060409",2023,"loc300-tmc060409",2,1.13676939635195
"loc301-tmc060409",2024,"loc301-tmc060409",3,1.44176232720291
"loc302-tmc060409",2025,"loc302-tmc060409",2,0.265358948500286
"loc303-tmc060409",2026,"loc303-tmc060409",2,0.309217652046591
"loc304-tmc060409",2027,"loc304-tmc060409",2,0.353076355592896
"loc305-tmc060409",2028,"loc305-tmc060409",2,1.18062809989825
"loc306-tmc060409",2029,"loc306-tmc060409",2,1.22448680344456
"loc307-tmc060409",2030,"loc307-tmc060409",2,1.26834550699086
"loc308-tmc060409",2031,"loc308-tmc060409",2,1.31220421053717
"loc309-tmc060409",2032,"loc309-tmc060409",2,1.35606291408347
"loc31-tmc040123",2033,"loc31-tmc040123",2,0.139521884133566
"loc31-tmc040220",2034,"loc31-tmc040220",2,1.21301762906469
"loc31-tmc040327",2035,"loc31-tmc040327",1,0
"loc31-tmc040425",2036,"loc31-tmc040425",2,0.764326105793552
"loc31-tmc040922",2037,"loc31-tmc040922",2,1.09679424235832
"loc31-tmc050223",2038,"loc31-tmc050223",2,1.40352206730852
"loc31-tmc050518",2039,"loc31-tmc050518",2,0.362701751306633
"loc31-tmc050521",2040,"loc31-tmc050521",2,0.50687943582115
"loc31-tmc051117",2041,"loc31-tmc051117",2,0.466984130509913
"loc31-tmc060201",2042,"loc31-tmc060201",2,0.994609705810596
"loc31-tmc060512",2043,"loc31-tmc060512",2,0.171297200643116
"loc310-tmc060409",2044,"loc310-tmc060409",2,1.39992161762978
"loc311-tmc060409",2045,"loc311-tmc060409",2,0.215707585995035
"loc312-tmc060409",2046,"loc312-tmc060409",1,0
"loc313-tmc060409",2047,"loc313-tmc060409",2,0.0126741635868667
"loc314-tmc060409",2048,"loc314-tmc060409",2,0.0252612195202154
"loc315-tmc060409",2049,"loc315-tmc060409",2,0.0377611678000461
"loc316-tmc060409",2050,"loc316-tmc060409",2,0.0501740084263589
"loc317-tmc060409",2051,"loc317-tmc060409",2,0.0624997413991536
"loc318-tmc060409",2052,"loc318-tmc060409",2,0.0747383667184304
"loc319-tmc060409",2053,"loc319-tmc060409",2,0.8846798470709
"loc32-tmc040220",2054,"loc32-tmc040220",2,1.25687633261099
"loc32-tmc040327",2055,"loc32-tmc040327",2,0.127656266230606
"loc32-tmc040922",2056,"loc32-tmc040922",2,2.70709245758783
"loc32-tmc050223",2057,"loc32-tmc050223",2,1.53065568761802
"loc32-tmc050518",2058,"loc32-tmc050518",3,0.88871998300073
"loc32-tmc050521",2059,"loc32-tmc050521",2,0.550738139367455
"loc32-tmc051117",2060,"loc32-tmc051117",2,0.510842834056218
"loc32-tmc060201",2061,"loc32-tmc060201",2,0.911334789047403
"loc32-tmc060512",2062,"loc32-tmc060512",2,0.417681198618734
"loc320-tmc060409",2063,"loc320-tmc060409",2,2.00704744470787
"loc321-tmc060409",2064,"loc321-tmc060409",2,1.93622892239775
"loc322-tmc060409",2065,"loc322-tmc060409",2,1.86532329243411
"loc323-tmc060409",2066,"loc323-tmc060409",2,1.79433055481695
"loc324-tmc060409",2067,"loc324-tmc060409",2,1.72325070954628
"loc325-tmc060409",2068,"loc325-tmc060409",2,1.65208375662209
"loc326-tmc060409",2069,"loc326-tmc060409",2,1.58082969604438
"loc327-tmc060409",2070,"loc327-tmc060409",2,1.50948852781315
"loc328-tmc060409",2071,"loc328-tmc060409",2,0.251131365092348
"loc329-tmc060409",2072,"loc329-tmc060409",2,0.167508017715083
"loc33-tmc040220",2073,"loc33-tmc040220",2,1.3445937397036
"loc33-tmc040327",2074,"loc33-tmc040327",2,0.255225424807694
"loc33-tmc040425",2075,"loc33-tmc040425",2,0.917461360678168
"loc33-tmc050223",2076,"loc33-tmc050223",2,1.657702200274
"loc33-tmc050518",2077,"loc33-tmc050518",2,0.00021776913379496
"loc33-tmc050521",2078,"loc33-tmc050521",2,0.59459684291376
"loc33-tmc051117",2079,"loc33-tmc051117",2,4.75195773793188
"loc33-tmc060201",2080,"loc33-tmc060201",2,0.00104529184221581
"loc33-tmc060512",2081,"loc33-tmc060512",2,0.334319174202023
"loc330-tmc060409",2082,"loc330-tmc060409",2,0.0837975626843007
"loc332-tmc060409",2083,"loc332-tmc060409",2,0.334841820123131
"loc333-tmc060409",2084,"loc333-tmc060409",2,0.251262026572625
"loc334-tmc060409",2085,"loc334-tmc060409",2,0.167595125368601
"loc335-tmc060409",2086,"loc335-tmc060409",2,0.586278062002792
"loc336-tmc060409",2087,"loc336-tmc060409",2,0.502785376105804
"loc337-tmc060409",2088,"loc337-tmc060409",2,0.419205582555299
"loc338-tmc060409",2089,"loc338-tmc060409",2,0.335538681351275
"loc339-tmc060409",2090,"loc339-tmc060409",2,2.4760350512487
"loc34-tmc040220",2091,"loc34-tmc040220",2,1.38845244324991
"loc34-tmc040327",2092,"loc34-tmc040327",2,1.52856510393359
"loc34-tmc040425",2093,"loc34-tmc040425",2,0.834360659222011
"loc34-tmc050223 ",2094,"loc34-tmc050223 ",1,0
"loc34-tmc050518",2095,"loc34-tmc050518",2,0.902783721060387
"loc34-tmc050521",2096,"loc34-tmc050521",2,0.638455546460065
"loc34-tmc051117",2097,"loc34-tmc051117",2,4.79581644147818
"loc34-tmc060512",2098,"loc34-tmc060512",2,0.250870042131794
"loc340-tmc060409",2099,"loc340-tmc060409",2,2.40408412944284
"loc341-tmc060409",2100,"loc341-tmc060409",2,2.33204609998347
"loc342-tmc060409",2101,"loc342-tmc060409",2,2.25992096287058
"loc343-tmc060409",2102,"loc343-tmc060409",2,2.18770871810417
"loc344-tmc060409",2103,"loc344-tmc060409",2,2.11540936568424
"loc345-tmc060409",2104,"loc345-tmc060409",2,0.252176656934564
"loc346-tmc060409",2105,"loc346-tmc060409",2,0.168204878943227
"loc347-tmc060409",2106,"loc347-tmc060409",2,0.0841459932983727
"loc349-tmc060409",2107,"loc349-tmc060409",2,0.0838411165110597
"loc35-tmc040220",2108,"loc35-tmc040220",2,1.43231114679621
"loc35-tmc040327",2109,"loc35-tmc040327",2,0.382707475731263
"loc35-tmc040425",2110,"loc35-tmc040425",2,0.751172850112336
"loc35-tmc050518",2111,"loc35-tmc050518",3,1.1429625179786
"loc35-tmc050521",2112,"loc35-tmc050521",3,1.74764304617643
"loc35-tmc051117",2113,"loc35-tmc051117",2,4.83967514502449
"loc35-tmc060201",2114,"loc35-tmc060201",2,0.261584283514506
"loc35-tmc060512",2115,"loc35-tmc060512",2,0.167333802408048
"loc351-tmc060409",2116,"loc351-tmc060409",2,0.251784672493733
"loc352-tmc060409",2117,"loc352-tmc060409",2,0.167943555982673
"loc353-tmc060409",2118,"loc353-tmc060409",2,0.0840153318180957
"loc355-tmc060409",2119,"loc355-tmc060409",3,1.57242380747989
"loc356-tmc060409",2120,"loc356-tmc060409",3,1.19400638368439
"loc357-tmc060409",2121,"loc357-tmc060409",2,0.889020711804546
"loc358-tmc060409",2122,"loc358-tmc060409",2,0.637279593137572
"loc359-tmc060409",2123,"loc359-tmc060409",2,0.553351368972994
"loc36-tmc040220",2124,"loc36-tmc040220",2,1.47616985034252
"loc36-tmc040327",2125,"loc36-tmc040327",2,0.510102419001315
"loc36-tmc040425",2126,"loc36-tmc040425",2,0.667897933349143
"loc36-tmc050518",2127,"loc36-tmc050518",2,0.852676262629907
"loc36-tmc050521",2128,"loc36-tmc050521",2,1.92307786036165
"loc36-tmc051117",2129,"loc36-tmc051117",2,0.986868427902535
"loc36-tmc060201",2130,"loc36-tmc060201",2,0.172952246059957
"loc36-tmc060512",2131,"loc36-tmc060512",2,0.0837104550307827
"loc360-tmc060409",2132,"loc360-tmc060409",2,0.469336037154898
"loc361-tmc060409",2133,"loc361-tmc060409",3,0.805310256773763
"loc362-tmc060409",2134,"loc362-tmc060409",2,0.221362324502577
"loc363-tmc060409",2135,"loc363-tmc060409",3,0.379876476991929
"loc364-tmc060409",2136,"loc364-tmc060409",2,0.127394943270052
"loc365-tmc060409",2137,"loc365-tmc060409",2,0.0211671598048701
"loc366-tmc060409",2138,"loc366-tmc060409",3,0.306401171249509
"loc368-tmc060409",2139,"loc368-tmc060409",2,2.527123690037
"loc369-tmc060409",2140,"loc369-tmc060409",2,2.44302125056538
"loc37-tmc040220",2141,"loc37-tmc040220",2,1.56388725743513
"loc37-tmc040327",2142,"loc37-tmc040327",2,0.00139372245628775
"loc37-tmc040425",2143,"loc37-tmc040425",3,0.584535908932432
"loc37-tmc050518",2144,"loc37-tmc050518",2,8.71076535179841e-05
"loc37-tmc050521",2145,"loc37-tmc050521",2,1.96693656390796
"loc37-tmc051117",2146,"loc37-tmc051117",2,1.03072713144884
"loc37-tmc060201",2147,"loc37-tmc060201",2,0.000696861228143873
"loc37-tmc060512",2148,"loc37-tmc060512",2,2.6845562558285
"loc370-tmc060409",2149,"loc370-tmc060409",2,2.35883170344025
"loc371-tmc060409",2150,"loc371-tmc060409",2,2.2745550486616
"loc372-tmc060409",2151,"loc372-tmc060409",2,0.807371804573689
"loc373-tmc060409",2152,"loc373-tmc060409",2,0.430747346646431
"loc374-tmc060409",2153,"loc374-tmc060409",2,0.344772092624181
"loc375-tmc060409",2154,"loc375-tmc060409",2,0.258709730948413
"loc376-tmc060409",2155,"loc376-tmc060409",2,0.172560261619127
"loc377-tmc060409",2156,"loc377-tmc060409",2,0.0863236846363223
"loc378-tmc060409",2157,"loc378-tmc060409",2,6.88841516843317
"loc379-tmc060409",2158,"loc379-tmc060409",2,6.80461760574887
"loc38-tmc040220",2159,"loc38-tmc040220",2,0.167333802408048
"loc38-tmc040425",2160,"loc38-tmc040425",2,0.166070741432037
"loc38-tmc050518",2161,"loc38-tmc050518",1,0
"loc38-tmc050521",2162,"loc38-tmc050521",2,0.728611967851178
"loc38-tmc051117",2163,"loc38-tmc051117",2,1.07458583499515
"loc38-tmc060201",2164,"loc38-tmc060201",2,0.000653307401384881
"loc38-tmc060512",2165,"loc38-tmc060512",2,2.6024572923878
"loc380-tmc060409",2166,"loc380-tmc060409",2,6.72073293541105
"loc381-tmc060409",2167,"loc381-tmc060409",2,0.72997665442296
"loc383-tmc060409",2168,"loc383-tmc060409",3,21.035053789339
"loc384-tmc060409",2169,"loc384-tmc060409",2,0.415503507280784
"loc385-tmc060409",2170,"loc385-tmc060409",2,0.516112847094056
"loc386-tmc060409",2171,"loc386-tmc060409",2,20.5799162997075
"loc387-tmc060409",2172,"loc387-tmc060409",2,20.6237750032538
"loc388-tmc060409",2173,"loc388-tmc060409",2,0.430311808378842
"loc389-tmc060409",2174,"loc389-tmc060409",2,3.40076990099562
"loc39-tmc040220",2175,"loc39-tmc040220",2,0.0837104550307827
"loc39-tmc040425",2176,"loc39-tmc040425",2,0.082360286401254
"loc39-tmc050518",2177,"loc39-tmc050518",2,0.12748205092357
"loc39-tmc050521",2178,"loc39-tmc050521",2,0.772470671397483
"loc39-tmc051117",2179,"loc39-tmc051117",2,1.11844453854145
"loc39-tmc060201",2180,"loc39-tmc060201",2,0.000522645921107905
"loc39-tmc060512",2181,"loc39-tmc060512",2,2.43799804254585
"loc390-tmc060409",2182,"loc390-tmc060409",2,0.00757836585606462
"loc391-tmc060409",2183,"loc391-tmc060409",2,0.0150696240586113
"loc392-tmc060409",2184,"loc392-tmc060409",2,0.0224737746076399
"loc393-tmc060409",2185,"loc393-tmc060409",2,0.344423662010109
"loc394-tmc060409",2186,"loc394-tmc060409",2,1.00835819712418
"loc395-tmc060409",2187,"loc395-tmc060409",2,0.924996172707473
"loc396-tmc060409",2188,"loc396-tmc060409",2,0.841547040637245
"loc397-tmc060409",2189,"loc397-tmc060409",1,0
"loc398-tmc060409",2190,"loc398-tmc060409",3,3.89603498301437
"loc399-tmc060409",2191,"loc399-tmc060409",2,3.82042553976076
"loc40-tmc050518",2192,"loc40-tmc050518",2,0.254876994193622
"loc40-tmc050521",2193,"loc40-tmc050521",2,0.816329374943788
"loc40-tmc051117",2194,"loc40-tmc051117",2,1.16230324208776
"loc40-tmc060201",2195,"loc40-tmc060201",2,0.458839564905981
"loc40-tmc060512",2196,"loc40-tmc060512",2,2.35563775614459
"loc400-tmc060409",2197,"loc400-tmc060409",2,3.74472898885363
"loc401-tmc060409",2198,"loc401-tmc060409",3,3.66894533029298
"loc402-tmc060409",2199,"loc402-tmc060409",2,2.58802645778832
"loc403-tmc060409",2200,"loc403-tmc060409",2,0.921294097432959
"loc404-tmc060409",2201,"loc404-tmc060409",2,0.837975626843007
"loc405-tmc060409",2202,"loc405-tmc060409",2,0.754570048599537
"loc406-tmc060409",2203,"loc406-tmc060409",2,0.67107736270255
"loc407-tmc060409",2204,"loc407-tmc060409",2,0.587497569152044
"loc408-tmc060409",2205,"loc408-tmc060409",2,0.50383066794802
"loc409-tmc060409",2206,"loc409-tmc060409",2,0.420076659090478
"loc41-tmc040220",2207,"loc41-tmc040220",2,0.585363431640853
"loc41-tmc040425",2208,"loc41-tmc040425",2,0.00718638141523369
"loc41-tmc050518",2209,"loc41-tmc050518",2,0.382184829810155
"loc41-tmc050521",2210,"loc41-tmc050521",2,0.860188078490093
"loc41-tmc051117",2211,"loc41-tmc051117",2,1.20616194563406
"loc41-tmc060201",2212,"loc41-tmc060201",2,0.367245867231821
"loc41-tmc060512",2213,"loc41-tmc060512",2,0.381792845369325
"loc410-tmc060409",2214,"loc410-tmc060409",2,0.336235542579419
"loc411-tmc060409",2215,"loc411-tmc060409",2,1.37256981442513
"loc412-tmc060409",2216,"loc412-tmc060409",2,1.29578441784903
"loc413-tmc060409",2217,"loc413-tmc060409",2,1.2189119136194
"loc414-tmc060409",2218,"loc414-tmc060409",2,1.14195230173627
"loc415-tmc060409",2219,"loc415-tmc060409",2,1.06490558219961
"loc416-tmc060409",2220,"loc416-tmc060409",2,0.987771755009434
"loc417-tmc060409",2221,"loc417-tmc060409",2,0.910550820165741
"loc418-tmc060409",2222,"loc418-tmc060409",2,0.83324277766853
"loc419-tmc060409",2223,"loc419-tmc060409",2,0.755847627517801
"loc42-tmc040220",2224,"loc42-tmc040220",2,0.502001407224142
"loc42-tmc040425",2225,"loc42-tmc040425",2,0.00592332043922292
"loc42-tmc050518",2226,"loc42-tmc050518",3,3.30049569310993
"loc42-tmc050521",2227,"loc42-tmc050521",2,0.904046782036398
"loc42-tmc051117",2228,"loc42-tmc051117",2,1.25002064918037
"loc42-tmc060201",2229,"loc42-tmc060201",2,0.183797148922946
"loc420-tmc060409",2230,"loc420-tmc060409",2,0.678365369713554
"loc421-tmc060409",2231,"loc421-tmc060409",2,0.600796004255789
"loc422-tmc060409",2232,"loc422-tmc060409",2,0.92599791072293
"loc424-tmc060409",2233,"loc424-tmc060409",2,0.258448407987859
"loc425-tmc060409",2234,"loc425-tmc060409",2,3.83045743785758
"loc426-tmc060409",2235,"loc426-tmc060409",2,3.74600656777189
"loc427-tmc060409",2236,"loc427-tmc060409",2,0.312977799090117
"loc428-tmc060409",2237,"loc428-tmc060409",2,0.224781299903158
"loc429-tmc060409",2238,"loc429-tmc060409",2,0.136497693062681
"loc43-tmc040220",2239,"loc43-tmc040220",2,0.418552275153914
"loc43-tmc040425",2240,"loc43-tmc040425",2,0.00457315180969417
"loc43-tmc050518",2241,"loc43-tmc050518",2,1.0991038144323
"loc43-tmc050521",2242,"loc43-tmc050521",2,0.586670046443623
"loc43-tmc051117",2243,"loc43-tmc051117",2,1.29387935272667
"loc43-tmc060201",2244,"loc43-tmc060201",2,0.0836233473772648
"loc430-tmc060409",2245,"loc430-tmc060409",2,0.0481269785686862
"loc431-tmc060409",2246,"loc431-tmc060409",4,1.21310473671821
"loc432-tmc060409",2247,"loc432-tmc060409",2,0.352960212054872
"loc433-tmc060409",2248,"loc433-tmc060409",2,0.172386046312091
"loc434-tmc060409",2249,"loc434-tmc060409",2,0.0862365769828043
"loc435-tmc060409",2250,"loc435-tmc060409",2,0.842374563345666
"loc436-tmc060409",2251,"loc436-tmc060409",2,0.0913759285403653
"loc437-tmc060409",2252,"loc437-tmc060409",2,0.276305476959046
"loc438-tmc060409",2253,"loc438-tmc060409",2,0.187499224197461
"loc439-tmc060409",2254,"loc439-tmc060409",2,0.098605863782358
"loc44-tmc040220",2255,"loc44-tmc040220",2,0.335016035430167
"loc44-tmc040425",2256,"loc44-tmc040425",2,0.00313587552664743
"loc44-tmc050518",2257,"loc44-tmc050518",2,0.25060871917124
"loc44-tmc050521",2258,"loc44-tmc050521",2,0.630528749989928
"loc44-tmc051117",2259,"loc44-tmc051117",2,1.33773805627298
"loc44-tmc060201",2260,"loc44-tmc060201",2,4.84200958227742
"loc440-tmc060409",2261,"loc440-tmc060409",2,0.00962539571373724
"loc441-tmc060409",2262,"loc441-tmc060409",2,0.924371901190594
"loc442-tmc060409",2263,"loc442-tmc060409",2,0.0962829930218784
"loc443-tmc060409",2264,"loc443-tmc060409",2,0.00421020325336923
"loc444-tmc060409",2265,"loc444-tmc060409",2,0.552698061571609
"loc445-tmc060409",2266,"loc445-tmc060409",4,0.460799487110136
"loc446-tmc060409",2267,"loc446-tmc060409",2,0.0922034512487862
"loc448-tmc060409",2268,"loc448-tmc060409",2,0.0922034512487862
"loc45-tmc040220",2269,"loc45-tmc040220",2,0.251392688052902
"loc45-tmc040425",2270,"loc45-tmc040425",2,0.00161149159008271
"loc45-tmc050518",2271,"loc45-tmc050518",2,0.167159587101012
"loc45-tmc050521",2272,"loc45-tmc050521",2,0.674387453536233
"loc45-tmc051117",2273,"loc45-tmc051117",2,1.38159675981928
"loc45-tmc060201",2274,"loc45-tmc060201",2,2.32886667063006
"loc451-tmc060409",2275,"loc451-tmc060409",2,0.49215824237661
"loc452-tmc060409",2276,"loc452-tmc060409",2,1.86345047788348
"loc453-tmc060409",2277,"loc453-tmc060409",2,1.76580279828982
"loc454-tmc060409",2278,"loc454-tmc060409",2,1.66806801104264
"loc455-tmc060409",2279,"loc455-tmc060409",3,1.57024611614194
"loc456-tmc060409",2280,"loc456-tmc060409",2,0.295817591347074
"loc457-tmc060409",2281,"loc457-tmc060409",2,1.07791365845829
"loc458-tmc060409",2282,"loc458-tmc060409",2,0.979743332943526
"loc459-tmc060409",2283,"loc459-tmc060409",2,0.88148589977524
"loc46-tmc040220",2284,"loc46-tmc040220",2,0.167682233022119
"loc46-tmc040425",2285,"loc46-tmc040425",2,0.000871076535179841
"loc46-tmc050518",2286,"loc46-tmc050518",2,0.0836233473772648
"loc46-tmc050521",2287,"loc46-tmc050521",2,0.718246157082538
"loc46-tmc060201",2288,"loc46-tmc060201",2,0.0835362397237468
"loc460-tmc060409",2289,"loc460-tmc060409",2,0.783141358953436
"loc461-tmc060409",2290,"loc461-tmc060409",4,0.702436117969024
"loc462-tmc060409",2291,"loc462-tmc060409",2,0.390242287760569
"loc463-tmc060409",2292,"loc463-tmc060409",2,0.299258343661034
"loc464-tmc060409",2293,"loc464-tmc060409",2,0.208187291907982
"loc465-tmc060409",2294,"loc465-tmc060409",3,0.117029132501412
"loc466-tmc060409",2295,"loc466-tmc060409",2,0.00483447477024812
"loc467-tmc060409",2296,"loc467-tmc060409",3,0.204267447499673
"loc468-tmc060409",2297,"loc468-tmc060409",2,0.102307939056872
"loc469-tmc060409",2298,"loc469-tmc060409",2,0.000261322960553952
"loc47-tmc040220",2299,"loc47-tmc040220",2,0.0838846703378187
"loc47-tmc050518",2300,"loc47-tmc050518",3,2.16175789632694
"loc47-tmc050521",2301,"loc47-tmc050521",2,0.805963564175148
"loc47-tmc051117",2302,"loc47-tmc051117",2,1.280546920112
"loc47-tmc060201",2303,"loc47-tmc060201",2,1.15117119506692
"loc470-tmc060409",2304,"loc470-tmc060409",3,0.0955570959092286
"loc471-tmc060409",2305,"loc471-tmc060409",2,0.299389005141311
"loc472-tmc060409",2306,"loc472-tmc060409",2,0.197429496698511
"loc473-tmc060409",2307,"loc473-tmc060409",2,0.227365493624192
"loc475-tmc060409",2308,"loc475-tmc060409",2,0.780891077904222
"loc476-tmc060409",2309,"loc476-tmc060409",2,0.691300856260975
"loc477-tmc060409",2310,"loc477-tmc060409",2,0.60162352696421
"loc478-tmc060409",2311,"loc478-tmc060409",2,0.511859090013928
"loc48-tmc040220",2312,"loc48-tmc040220",2,0.417681198618734
"loc48-tmc040425",2313,"loc48-tmc040425",2,0.251262026572625
"loc48-tmc050518",2314,"loc48-tmc050518",2,0.833271813553036
"loc48-tmc050521",2315,"loc48-tmc050521",2,0.849822267721453
"loc48-tmc051117",2316,"loc48-tmc051117",2,1.3244056236583
"loc48-tmc060201",2317,"loc48-tmc060201",2,1.02360203648983
"loc480-tmc060409",2318,"loc480-tmc060409",2,0.0648080942173802
"loc481-tmc060409",2319,"loc481-tmc060409",2,0.689892615862434
"loc482-tmc060409",2320,"loc482-tmc060409",2,0.603960915666943
"loc483-tmc060409",2321,"loc483-tmc060409",2,0.517942107817934
"loc484-tmc060409",2322,"loc484-tmc060409",2,0.431836192315406
"loc485-tmc060409",2323,"loc485-tmc060409",3,0.259363038349798
"loc487-tmc060409",2324,"loc487-tmc060409",2,0.0864978999433582
"loc489-tmc060409",2325,"loc489-tmc060409",2,0.777305146167731
"loc49-tmc040220",2326,"loc49-tmc040220",2,0.334319174202023
"loc49-tmc040425",2327,"loc49-tmc040425",2,0.167595125368601
"loc49-tmc050518",2328,"loc49-tmc050518",2,0.877130517099341
"loc49-tmc050521",2329,"loc49-tmc050521",2,0.893680971267758
